,serialid,id,date_str,degrees_from_mean,max_temp,min_temp,type,year,station_name,longitude,latitude,geometry,index_right,STATE,NAME,FIPS
113782,979293,USC00314938,2013-10-26,-22.39,11.1,-3.3,Strong Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113783,985938,USC00314938,2013-01-30,12.35,22.2,2.2,Weak Hot,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113784,986259,USC00314938,2013-01-31,12.95,22.8,1.7,Weak Hot,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113785,989359,USC00314938,2013-11-28,-23.23,4.4,-7.8,Strong Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113786,989792,USC00314938,2013-11-29,-8.88,7.8,-6.1,Weak Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113787,991240,USC00314938,2013-11-26,-14.85,2.2,-3.9,Weak Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113788,992764,USC00314938,2013-11-25,-9.48,6.1,-6.7,Weak Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113789,995192,USC00314938,2013-12-07,11.76,23.3,10.6,Weak Hot,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113790,995868,USC00314938,2013-12-06,13.99,19.4,12.8,Weak Hot,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113791,996769,USC00314938,2013-12-08,11.26,22.8,1.7,Weak Hot,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113792,1000842,USC00314938,2013-09-26,-8.81,18.3,13.9,Weak Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113793,1003501,USC00314938,2013-08-01,-8.7,21.7,19.4,Weak Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113794,1004895,USC00314938,2013-01-26,-13.15,-3.3,-5.6,Weak Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113795,1006505,USC00314938,2013-01-13,12.83,20.0,10.0,Weak Hot,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113796,1007924,USC00314938,2013-01-14,25.78,22.2,10.6,Strong Hot,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113797,1008340,USC00314938,2013-01-15,11.73,16.7,8.9,Weak Hot,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113798,1008676,USC00314938,2013-05-16,7.03,32.8,12.8,Weak Hot,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113799,1012864,USC00314938,2013-04-05,-17.94,4.4,1.1,Weak Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113800,1016171,USC00314938,2013-07-20,4.22,31.7,22.8,Weak Hot,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113801,1018511,USC00314938,2013-03-22,-13.04,3.9,-6.1,Weak Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113802,1020158,USC00314938,2013-08-18,-10.4,20.0,16.7,Weak Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113803,1020955,USC00314938,2013-08-16,-8.7,21.7,13.3,Weak Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113804,1023980,USC00314938,2013-05-06,-12.97,12.8,7.2,Weak Cold,2013,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113805,1503418,USC00314938,2012-01-27,11.13,17.2,8.3,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113806,1504550,USC00314938,2012-05-28,7.17,30.0,18.9,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113807,1505154,USC00314938,2012-05-29,8.27,30.0,20.0,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113808,1507015,USC00314938,2012-05-27,7.17,31.1,18.9,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113809,1514950,USC00314938,2012-06-07,-9.27,20.0,12.8,Weak Cold,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113810,1520396,USC00314938,2012-07-13,-8.93,22.2,18.9,Weak Cold,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113811,1520556,USC00314938,2012-07-12,-8.93,22.2,18.3,Weak Cold,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113812,1524875,USC00314938,2012-12-04,11.26,22.8,3.3,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113813,1526375,USC00314938,2012-10-31,-15.1,7.2,5.0,Weak Cold,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113814,1526792,USC00314938,2012-10-30,-12.3,10.0,5.0,Weak Cold,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113815,1527720,USC00314938,2012-08-31,4.0,30.0,22.2,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113816,1528659,USC00314938,2012-05-30,7.17,28.3,18.9,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113817,1530887,USC00314938,2012-03-24,11.46,24.4,13.9,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113818,1533014,USC00314938,2012-03-20,11.36,28.3,12.2,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113819,1533911,USC00314938,2012-03-21,11.36,28.3,12.8,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113820,1534799,USC00314938,2012-03-22,11.46,25.0,13.9,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113821,1536783,USC00314938,2012-09-01,6.61,33.3,21.1,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113822,1537496,USC00314938,2012-09-02,7.21,32.2,21.7,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113823,1538251,USC00314938,2012-09-03,7.21,31.7,21.7,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113824,1538992,USC00314938,2012-09-04,6.61,25.0,21.1,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113825,1539713,USC00314938,2012-09-05,6.61,29.4,21.1,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113826,1540216,USC00314938,2012-09-06,7.71,28.9,22.2,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113827,1540867,USC00314938,2012-10-09,-12.9,9.4,7.8,Weak Cold,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113828,1543369,USC00314938,2012-06-30,14.39,38.3,21.7,Strong Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113829,1543801,USC00314938,2012-04-05,8.6,28.3,15.6,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113830,1547019,USC00314938,2012-07-27,3.62,35.0,22.2,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113831,1554572,USC00314938,2012-11-07,-11.45,5.6,-1.1,Weak Cold,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113832,1558310,USC00314938,2012-02-25,12.49,24.4,2.2,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113833,1560411,USC00314938,2012-06-29,7.43,36.7,18.3,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113834,1561555,USC00314938,2012-06-22,4.76,33.9,21.1,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113835,1561851,USC00314938,2012-06-21,4.76,33.3,21.1,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113836,1575333,USC00314938,2012-07-02,6.67,37.8,18.9,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113837,1576166,USC00314938,2012-07-01,10.79,38.3,22.2,Strong Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113838,1577025,USC00314938,2012-07-09,6.07,37.2,21.7,Weak Hot,2012,LENOIR,-81.5378,35.915,POINT (-81.5378 35.915),25,NC,North Carolina,37
113937,970797,USC00311624,2013-04-19,11.7,21.7,15.6,Weak Hot,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113938,978858,USC00311624,2013-10-25,-10.48,8.3,-2.2,Weak Cold,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113939,979102,USC00311624,2013-10-27,-10.71,14.4,-6.7,Weak Cold,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113940,979349,USC00311624,2013-10-26,-24.49,5.0,-6.7,Strong Cold,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113941,986481,USC00311624,2013-07-10,-7.54,19.4,15.6,Weak Cold,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113942,987192,USC00311624,2013-03-04,-14.59,-1.1,-7.2,Weak Cold,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113943,989461,USC00311624,2013-11-28,-13.42,0.6,-10.6,Weak Cold,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113944,998756,USC00311624,2013-06-02,5.48,26.1,17.8,Weak Hot,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113945,1012929,USC00311624,2013-04-05,-15.46,3.3,0.0,Weak Cold,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113946,1019685,USC00311624,2013-02-17,-13.52,-4.4,-8.9,Weak Cold,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113947,1021002,USC00311624,2013-08-16,-7.42,18.9,11.7,Weak Cold,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113948,1021131,USC00311624,2013-08-10,5.23,27.2,19.4,Weak Hot,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113949,1021168,USC00311624,2013-08-13,4.73,27.8,18.9,Weak Hot,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113950,1021198,USC00311624,2013-08-12,4.73,27.2,18.9,Weak Hot,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113951,1021794,USC00311624,2013-11-01,12.84,17.2,12.2,Weak Hot,2013,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113952,1504683,USC00311624,2012-05-28,8.46,26.1,16.7,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113953,1505268,USC00311624,2012-05-29,9.56,26.1,17.8,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113954,1514195,USC00311624,2012-06-03,-8.23,17.2,8.9,Weak Cold,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113955,1514976,USC00311624,2012-06-07,-10.43,15.0,12.2,Weak Cold,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113956,1517824,USC00311624,2012-08-06,4.73,26.1,18.9,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113957,1526449,USC00311624,2012-10-31,-16.58,2.2,0.6,Weak Cold,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113958,1526878,USC00311624,2012-10-30,-15.48,3.3,-0.6,Weak Cold,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113959,1528720,USC00311624,2012-05-30,7.86,23.3,16.1,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113960,1536938,USC00311624,2012-09-01,7.22,27.8,17.8,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113961,1537640,USC00311624,2012-09-02,7.22,25.6,17.8,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113962,1538388,USC00311624,2012-09-03,7.22,26.1,17.8,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113963,1539120,USC00311624,2012-09-04,7.72,23.3,18.3,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113964,1539844,USC00311624,2012-09-05,8.32,22.2,18.9,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113965,1540302,USC00311624,2012-09-06,8.32,24.4,18.9,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113966,1540887,USC00311624,2012-10-09,-10.98,7.8,5.0,Weak Cold,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113967,1541613,USC00311624,2012-10-03,12.09,21.7,16.1,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113968,1543513,USC00311624,2012-06-30,6.77,32.2,15.6,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113969,1546182,USC00311624,2012-07-24,5.94,27.2,20.6,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113970,1547047,USC00311624,2012-07-27,5.94,29.4,20.6,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113971,1549978,USC00311624,2012-04-30,9.4,26.1,13.3,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113972,1552964,USC00311624,2012-05-08,7.36,20.6,15.6,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113973,1553417,USC00311624,2012-05-07,7.36,20.0,15.6,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113974,1566822,USC00311624,2012-06-13,5.48,25.6,17.8,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113975,1569546,USC00311624,2012-04-27,10.0,20.6,13.9,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113976,1575417,USC00311624,2012-07-02,5.86,32.8,16.7,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
113977,1576251,USC00311624,2012-07-01,6.36,33.3,18.9,Weak Hot,2012,CELO 2 S,-82.1769,35.8297,POINT (-82.1769 35.8297),25,NC,North Carolina,37
114484,970950,USW00093807,2013-04-18,8.52,26.1,17.8,Weak Hot,2013,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114485,985712,USW00093807,2013-01-30,25.32,22.2,12.2,Strong Hot,2013,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114486,1001885,USW00093807,2013-05-25,-9.55,23.9,4.4,Weak Cold,2013,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114487,1004995,USW00093807,2013-01-25,-13.52,-3.8,-6.6,Weak Cold,2013,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114488,1008908,USW00093807,2013-05-14,-9.55,21.1,4.4,Weak Cold,2013,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114489,1009915,USW00093807,2013-05-13,-9.55,18.9,4.4,Weak Cold,2013,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114490,1016697,USW00093807,2013-07-27,-7.85,22.8,20.0,Weak Cold,2013,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114491,1022200,USW00093807,2013-05-05,-12.63,12.8,9.4,Weak Cold,2013,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114492,1504289,USW00093807,2012-05-28,6.65,30.0,20.6,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114493,1504947,USW00093807,2012-05-29,7.15,28.3,21.1,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114494,1511577,USW00093807,2012-03-14,11.64,27.8,12.2,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114495,1514148,USW00093807,2012-06-03,-8.75,26.1,10.0,Weak Cold,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114496,1515063,USW00093807,2012-06-06,-10.22,19.4,13.3,Weak Cold,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114497,1523428,USW00093807,2012-12-03,11.78,22.8,11.1,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114498,1526240,USW00093807,2012-10-31,-10.29,10.6,3.3,Weak Cold,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114499,1526626,USW00093807,2012-10-30,-11.99,8.9,5.0,Weak Cold,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114500,1527073,USW00093807,2012-11-25,-9.94,10.6,-5.5,Weak Cold,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114501,1532665,USW00093807,2012-03-20,11.64,27.8,13.3,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114502,1534473,USW00093807,2012-03-22,11.56,25.6,16.1,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114503,1536487,USW00093807,2012-09-01,6.45,32.2,22.2,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114504,1537226,USW00093807,2012-09-02,6.45,32.8,22.2,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114505,1538705,USW00093807,2012-09-04,7.05,28.3,22.8,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114506,1539431,USW00093807,2012-09-05,6.45,28.3,22.2,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114507,1540671,USW00093807,2012-10-08,-11.99,8.9,6.7,Weak Cold,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114508,1541411,USW00093807,2012-10-03,9.48,26.7,18.9,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114509,1543091,USW00093807,2012-06-30,8.18,37.8,21.7,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114510,1547494,USW00093807,2012-12-10,13.48,17.8,14.4,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114511,1548417,USW00093807,2012-07-07,6.05,36.7,23.9,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114512,1553543,USW00093807,2012-05-02,6.77,32.2,19.4,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114513,1553659,USW00093807,2012-05-03,6.77,32.2,16.7,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114514,1556305,USW00093807,2012-03-31,11.06,25.0,15.6,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114515,1558009,USW00093807,2012-02-29,10.86,19.4,11.1,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114516,1558468,USW00093807,2012-02-24,13.75,25.0,6.1,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114517,1560097,USW00093807,2012-06-29,9.78,39.4,20.6,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114518,1574717,USW00093807,2012-07-05,6.05,36.7,22.8,Weak Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114519,1575993,USW00093807,2012-07-01,11.64,37.8,25.0,Strong Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114520,1576598,USW00093807,2012-07-08,13.34,38.9,25.6,Strong Hot,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
114521,1577655,USW00093807,2012-10-29,-10.89,10.0,6.7,Weak Cold,2012,WINSTON SALEM RYNLDS AP,-80.2222,36.1336,POINT (-80.2222 36.1336),25,NC,North Carolina,37
115171,971162,USC00317615,2013-04-18,9.47,25.6,17.8,Weak Hot,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115172,973933,USC00317615,2013-03-13,-11.01,10.0,-7.2,Weak Cold,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115173,974083,USC00317615,2013-03-14,-11.61,6.7,-7.8,Weak Cold,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115174,974299,USC00317615,2013-03-15,-13.81,13.9,-10.0,Weak Cold,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115175,978849,USC00317615,2013-10-25,-11.51,10.6,3.3,Weak Cold,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115176,979342,USC00317615,2013-10-26,-11.62,13.9,-2.8,Weak Cold,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115177,986022,USC00317615,2013-01-30,28.96,22.2,15.6,Strong Hot,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115178,986302,USC00317615,2013-01-31,10.88,21.1,3.3,Weak Hot,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115179,989450,USC00317615,2013-11-28,-10.34,6.7,-6.7,Weak Cold,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115180,991292,USC00317615,2013-11-26,-11.48,5.6,0.0,Weak Cold,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115181,991529,USC00317615,2013-11-27,-11.44,6.7,-7.8,Weak Cold,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115182,992873,USC00317615,2013-11-25,-11.44,8.9,-7.8,Weak Cold,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115183,995974,USC00317615,2013-12-06,29.49,23.9,17.2,Strong Hot,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115184,1004038,USC00317615,2013-01-29,12.58,22.8,1.1,Weak Hot,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115185,1006631,USC00317615,2013-01-13,11.48,21.7,8.3,Weak Hot,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115186,1008038,USC00317615,2013-01-14,11.48,21.7,7.8,Weak Hot,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115187,1020014,USC00317615,2013-08-19,-8.14,22.8,17.2,Weak Cold,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
115188,1020191,USC00317615,2013-08-18,-12.64,18.3,15.0,Weak Cold,2013,SALISBURY,-80.4822,35.6836,POINT (-80.4822 35.6836),25,NC,North Carolina,37
